method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,vignette,Office,1.25,synthetic_gamma_vignette_exposure,border,20,17,0.85,4.197676181793213,1.9545152187347412,10.1104097366333,4.207087993621826,1.9545152187347412,10.110963821411133,0.15951304137706757,0.0,0.0,0.0
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,1.4453439712524414,1.0831540822982788,2.333624839782715,1.4516853094100952,1.0831540822982788,2.3351964950561523,0.13097628951072693,15.36111300003995,5.120371000013317,0.27929296363709
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,1.177456259727478,1.020761251449585,1.7465906143188477,1.1787911653518677,1.0207717418670654,1.7474336624145508,0.1257134974002838,0.0,0.0,0.0
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.4442250728607178,1.1586781740188599,2.2153854370117188,1.4471276998519897,1.1600995063781738,2.223930835723877,0.13182713091373444,0.0,0.0,0.0
classical_nf,exposure,Office,1.25,synthetic_gamma_vignette_exposure,border,20,15,0.75,1.6973118782043457,1.0831540822982788,4.206540107727051,1.7142863273620605,1.0831540822982788,4.207275867462158,0.1344134360551834,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.7994107007980347,1.0352870225906372,3.5953190326690674,1.8019680976867676,1.044184684753418,3.595348596572876,0.14953753352165222,37.24118100001306,12.413727000004352,0.5397272608697544
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6663562059402466,0.33591920137405396,1.7721091508865356,0.6675595641136169,0.3359631896018982,1.7722126245498657,0.26620912551879883,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.1283767223358154,1.4570484161376953,4.356510639190674,2.129718065261841,1.4570488929748535,4.356621265411377,0.13020877540111542,0.0,0.0,0.0
classical_nf,response_exposure,Office,1.25,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0168583393096924,0.9954290390014648,3.574065685272217,2.022491693496704,1.0062129497528076,3.5740818977355957,0.10169275104999542,0.0,0.0,0.0
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8012080192565918,1.0455256700515747,3.5970489978790283,1.8031319379806519,1.0555423498153687,3.5970804691314697,0.16697250306606293,41.44322700005887,13.814409000019623,0.6006264782617228
classical_nf,full_photometric,Office,1.25,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6667128801345825,0.3360596299171448,1.772085189819336,0.6678963303565979,0.3361048400402069,1.7721949815750122,0.2691306173801422,0.0,0.0,0.0
